"","rated","turns","victory_status","winner","opening_name","pace_type","W1","B1","W_First5","B_First5","Rating_WB"
"11585",TRUE,17,"RESIGN","WHITE","SCANDINAVIAN DEFENSE","STANDARD","e4","d5","e4_e5_d4_Qxd4_Qf4","d5_c5_cxd4_Nc6_Nh6",1.028823529
"11586",TRUE,17,"RESIGN","WHITE","ITALIAN GAME: SCHILLING-KOSTIC GAMBIT","STANDARD","e4","e5","e4_Nf3_Bc4_Nxe5_Bxf7+","e5_Nc6_Nd4_Qg5_Kd8",1.007155635
"11587",FALSE,67,"MATE","WHITE","WARE DEFENSE","BLITZ","e4","a5","e4_d4_exd5_Nc3_Be2","a5_d5_Qxd5_Qe6+_Ra6",1.077855775
"11588",TRUE,52,"RESIGN","BLACK","KING'S PAWN GAME: BUSCH-GASS GAMBIT","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Nc3","e5_Bc5_d6_Bg4_c6",0.951260504
"11589",TRUE,36,"RESIGN","WHITE","KING'S INDIAN ATTACK","BLITZ","Nf3","d5","Nf3_g3_Bg2_d3_O-O","d5_Nc6_e5_Nf6_Bf5",0.972530684
"11590",TRUE,45,"RESIGN","WHITE","KING'S PAWN GAME: MENGARINI'S OPENING","BLITZ","e4","e5","e4_a3_d3_Ne2_d4","e5_Nf6_Bc5_Ng4_Bb6",0.873337189
"11591",FALSE,66,"RESIGN","BLACK","OWEN DEFENSE","BLITZ","e4","b6","e4_d4_Nc3_Bd3_Nf3","b6_Bb7_Nf6_e6_Bb4",1
"11592",TRUE,45,"MATE","WHITE","FRENCH DEFENSE: MARSHALL VARIATION","STANDARD","e4","e6","e4_d4_Nc3_Be3_Nf3","e6_d5_c5_b6_Nc6",1.017714286
"11593",TRUE,75,"RESIGN","WHITE","NIMZOWITSCH DEFENSE |  DECLINED VARIATION","STANDARD","e4","Nc6","e4_Nf3_d4_h3_Bd3","Nc6_b6_Nf6_Nxe4_Nf6",1.471620227
"11594",TRUE,93,"RESIGN","WHITE","ENGLISH DEFENSE #2","STANDARD","d4","b6","d4_Nc3_e3_Nf3_Qd3","b6_Bb7_Nc6_d5_f6",1.498455201
"11595",TRUE,50,"RESIGN","BLACK","ENGLISH OPENING: KING'S ENGLISH VARIATION","BLITZ","c4","e5","c4_g3_Nf3_Nxe5_Nd3","e5_Nf6_c6_Bc5_Bb6",0.584837545
"11596",TRUE,81,"OUTOFTIME","WHITE","SICILIAN DEFENSE: MORPHY GAMBIT |  ANDREASCHEK GAMBIT","BLITZ","e4","c5","e4_d4_Nf3_c3_Nxc3","c5_cxd4_e5_dxc3_Nc6",0.791700904
"11597",FALSE,64,"RESIGN","BLACK","QUEEN'S GAMBIT DECLINED: WESTPHALIAN VARIATION","STANDARD","d4","Nf6","d4_c4_Nf3_Nc3_Bg5","Nf6_e6_d5_Bb4_Nbd7",1.359107421
"11598",TRUE,51,"RESIGN","WHITE","QUEEN'S PAWN GAME: CHIGORIN VARIATION","STANDARD","Nf3","Nc6","Nf3_d4_c4_Nc3_Bg5","Nc6_d5_e6_Nf6_h6",1.00498615
"11599",FALSE,24,"OUTOFTIME","BLACK","SICILIAN DEFENSE: O'KELLY VARIATION |  YEREVAN SYSTEM","STANDARD","e4","c5","e4_Nf3_Nc3_a4_Nd5","c5_a6_b5_b4_e6",1
"11600",FALSE,51,"MATE","WHITE","RUSSIAN GAME: MODERN ATTACK","STANDARD","e4","e5","e4_Nf3_d4_d5_a3","e5_Nf6_Nc6_Nb4_Na6",1
"11601",FALSE,76,"RESIGN","BLACK","QUEEN'S PAWN GAME: SYMMETRICAL VARIATION |  PSEUDO-CATALAN","BLITZ","d4","d5","d4_Nf3_g3_Bg2_O-O","d5_Nf6_e6_Be7_O-O",1.307333333
"11602",FALSE,45,"RESIGN","WHITE","SICILIAN DEFENSE: FRENCH VARIATION","BLITZ","e4","c5","e4_Nf3_g3_exd5_d4","c5_e6_d5_exd5_Nf6",0.764915859
"11603",FALSE,101,"RESIGN","WHITE","SICILIAN DEFENSE","STANDARD","e4","d6","e4_d4_Nf3_Bd2_c3","d6_c5_Qa5+_Qb6_cxd4",1.299919808
"11604",FALSE,63,"RESIGN","WHITE","CARO-KANN DEFENSE: ADVANCE VARIATION |  VAN DER WIEL ATTACK","STANDARD","e4","c6","e4_d4_e5_Nc3_g4","c6_d5_Bf5_e6_Bg6",0.925354719
"11605",FALSE,52,"RESIGN","BLACK","RUY LOPEZ: CLOSED","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Nf6_Be7",1.080666667
"11606",FALSE,80,"MATE","BLACK","SICILIAN DEFENSE: ACCELERATED DRAGON |  MODERN VARIATION","STANDARD","e4","c5","e4_Nc3_Nf3_d4_Nxd4","c5_Nc6_g6_cxd4_Bg7",0.925354719
"11607",FALSE,11,"RESIGN","WHITE","FRENCH DEFENSE: NORMAL VARIATION","STANDARD","e4","e6","e4_d4_d5_dxe6_Qh5+","e6_Nc6_Ne5_fxe6_g6",1.080666667
"11608",FALSE,59,"RESIGN","BLACK","CARO-KANN DEFENSE: ADVANCE VARIATION","STANDARD","e4","c6","e4_d4_e5_Nd2_Nb3","c6_d5_Bf5_e6_Nd7",0.89409818
"11609",FALSE,84,"RESIGN","BLACK","INDIAN GAME: COLLE SYSTEM |  KING'S INDIAN VARIATION","STANDARD","d4","Nf6","d4_Nf3_e3_Bd3_Nbd2","Nf6_d6_g6_Bg7_O-O",0.925354719
"11610",FALSE,103,"MATE","WHITE","CARO-KANN DEFENSE: DE BRUYCKER DEFENSE","STANDARD","e4","c6","e4_d4_Nc3_Nf3_Bd3","c6_Na6_Qa5_d6_b5",1.483074108
"11611",FALSE,92,"MATE","BLACK","SICILIAN DEFENSE #2","STANDARD","e4","c5","e4_Nf3_d4_Bd3_O-O","c5_d6_cxd4_e5_Nf6",0.925354719
"11612",FALSE,29,"RESIGN","WHITE","OLD BENONI DEFENSE","STANDARD","d4","c5","d4_d5_c4_Nc3_e3","c5_e5_d6_Nf6_Be7",1.168414559
"11613",FALSE,33,"RESIGN","BLACK","FRENCH DEFENSE: CLASSICAL VARIATION","STANDARD","e4","e6","e4_d4_Nc3_Bg5_e5","e6_d5_Nf6_Be7_Nfd7",0.855860612
"11614",FALSE,32,"OUTOFTIME","BLACK","ELEPHANT GAMBIT: PAULSEN COUNTERGAMBIT","STANDARD","e4","e5","e4_Nf3_exd5_Qe2_Nc3","e5_d5_e4_Nf6_Be7",0.851812927
"11615",FALSE,27,"RESIGN","WHITE","DUTCH DEFENSE: NORMAL VARIATION","STANDARD","d4","f5","d4_c4_Nf3_Bg5_Bf4","f5_Nf6_g6_Ne4_Bg7",1.173966687
"11616",FALSE,34,"RESIGN","BLACK","PIRC DEFENSE: AUSTRIAN ATTACK","STANDARD","e4","d6","e4_d4_Nc3_f4_dxc5","d6_Nf6_g6_c5_Qa5",0.898558758
"11617",TRUE,88,"RESIGN","BLACK","QUEEN'S GAMBIT DECLINED: HARRWITZ ATTACK","BLITZ","d4","d5","d4_c4_Nc3_Nf3_Bf4","d5_e6_Be7_Nf6_a6",0.950102881
"11618",TRUE,64,"RESIGN","BLACK","MODERN DEFENSE: STANDARD DEFENSE","BLITZ","e4","g6","e4_d4_Nc3_Bg5_Qd2","g6_Bg7_d6_a6_b5",0.87403599
"11620",FALSE,115,"MATE","WHITE","RUY LOPEZ: MORPHY DEFENSE |  CARO VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_Nf6",0.91231627
"11621",FALSE,19,"RESIGN","WHITE","QUEEN'S PAWN GAME: ANTI-TORRE","STANDARD","d4","d5","d4_Nf3_Ne5_Nxg4_e4","d5_Bg4_Nf6_Nxg4_dxe4",1.310963455
"11622",FALSE,51,"RESIGN","WHITE","NIMZO-LARSEN ATTACK","BLITZ","b3","d6","b3_Bb2_e4_Bb5_f4","d6_Nc6_e5_Bd7_Nd4",1.117847025
"11623",FALSE,82,"OUTOFTIME","BLACK","TORRE ATTACK","BLITZ","Nf3","Nf6","Nf3_d4_Bg5_Bxf6_e4","Nf6_g6_Bg7_Bxf6_d6",1.018753168
"11624",FALSE,58,"RESIGN","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_d4_dxe5","e5_d6_h6_Qe7_dxe5",1.296320631
"11625",TRUE,36,"RESIGN","BLACK","NIMZO-LARSEN ATTACK: INDIAN VARIATION","BLITZ","b3","Nf6","b3_Bb2_Nc3_Nf3_e4","Nf6_g6_Bg7_d6_O-O",1.067926456
"11626",TRUE,116,"OUTOFTIME","BLACK","SICILIAN DEFENSE: DRAGON VARIATION |  CLASSICAL VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_Nc6_cxd4_d6_g6",1
"11627",TRUE,71,"RESIGN","WHITE","ITALIAN GAME: TWO KNIGHTS DEFENSE |  MODERN BISHOP'S OPENING","BLITZ","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Nc6_Nf6_Be7_O-O",0.912190565
"11628",TRUE,62,"RESIGN","BLACK","FRENCH DEFENSE: ADVANCE VARIATION |  MILNER-BARRY GAMBIT","BLITZ","d4","e6","d4_e4_e5_Nf3_c3","e6_d5_c5_Nc6_Qb6",1
"11629",FALSE,51,"MATE","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qd8_Bf5_e6",1.294666667
"11630",FALSE,17,"RESIGN","WHITE","FRENCH DEFENSE: TARRASCH VARIATION |  OPEN SYSTEM |  SUECHTING LINE","STANDARD","e4","e6","e4_d4_Nd2_c3_cxd4","e6_d5_c5_cxd4_Bb4",1.294666667
"11631",TRUE,69,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MAIN LINE |  MIESES VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bd2","d5_Qxd5_Qa5_Nf6_c6",0.972768533
"11632",TRUE,44,"MATE","BLACK","SICILIAN DEFENSE: DRAGON VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_g6",0.977592496
"11635",TRUE,53,"RESIGN","WHITE","ITALIAN GAME: TWO KNIGHTS DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_d3","e5_Nc6_Nf6_Bc5_Bb6",1.135023585
"11637",TRUE,124,"MATE","BLACK","FRENCH DEFENSE: STEINITZ ATTACK","BLITZ","e4","e6","e4_e5_d4_c3_Be2","e6_b6_Nc6_Bb7_Nge7",0.970327954
"11638",TRUE,24,"OUTOFTIME","BLACK","SICILIAN DEFENSE: PIN VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_e6_cxd4_Nf6_Bb4",0.97082495
"11639",TRUE,83,"RESIGN","WHITE","KING'S INDIAN DEFENSE: ORTHODOX VARIATION |  CLASSICAL SYSTEM","BLITZ","d4","Nf6","d4_c4_Nc3_e4_Nf3","Nf6_g6_Bg7_d6_O-O",1.089359504
"11640",TRUE,80,"RESIGN","BLACK","KING'S INDIAN DEFENSE: MAKOGONOV VARIATION","BLITZ","d4","Nf6","d4_c4_Nc3_e4_h3","Nf6_g6_Bg7_d6_O-O",0.985462098
"11641",FALSE,73,"RESIGN","WHITE","RUY LOPEZ: EXCHANGE VARIATION |  NORMAL VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Nf6",0.949626866
"11642",FALSE,34,"MATE","BLACK","SCOTCH GAME: SCHMIDT VARIATION","STANDARD","e4","e5","e4_Nf3_d4_Nxd4_Nc3","e5_Nc6_exd4_Nf6_Bc5",1.03994761
"11643",FALSE,42,"RESIGN","BLACK","KING'S PAWN GAME: WAYWARD QUEEN ATTACK","STANDARD","e4","e5","e4_Qh5_Bc4_d3_Na3","e5_Nc6_Qe7_Nd4_b5",0.982318271
"11644",FALSE,58,"MATE","BLACK","RUY LOPEZ: BERLIN DEFENSE |  RIO GAMBIT ACCEPTED","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_Re1","e5_Nc6_Nf6_Nxe4_Nd6",1.013752456
"11645",FALSE,35,"RESIGN","WHITE","KING'S KNIGHT OPENING","STANDARD","e4","e5","e4_Nf3_Nc3_d4_Qxd4","e5_Bd6_c6_exd4_Bf8",1.018
"11646",FALSE,57,"RESIGN","WHITE","RUY LOPEZ: BERLIN DEFENSE |  CLOSED WOLF VARIATION","BLITZ","e4","e5","e4_Nf3_Nc3_Bb5_O-O","e5_Nc6_Nf6_d6_Bd7",1.018
"11647",FALSE,128,"MATE","BLACK","PHILIDOR DEFENSE #2","BLITZ","e4","e5","e4_Nf3_d3_Be3_c3","e5_d6_a6_Nc6_h6",1.18372093
"11648",FALSE,93,"RESIGN","WHITE","PONZIANI OPENING: JAENISCH COUNTERATTACK","BLITZ","e4","e5","e4_Nf3_c3_Qc2_Bb5","e5_Nc6_Nf6_d6_Bd7",1.014407335
"11649",FALSE,61,"RESIGN","WHITE","THREE KNIGHTS OPENING","STANDARD","e4","e5","e4_Nf3_Nc3_h3_Bb5","e5_Nc6_d6_Be6_f6",0.982318271
"11650",FALSE,84,"RESIGN","BLACK","SLAV DEFENSE: EXCHANGE VARIATION","STANDARD","d4","c6","d4_c4_cxd5_Nf3_Ne5","c6_d5_cxd5_Bg4_Bh5",1.284156142
"11651",TRUE,78,"OUTOFTIME","BLACK","CZECH DEFENSE","BLITZ","e4","c6","e4_d4_Nc3_Nf3_Bg5","c6_d6_Nf6_Bg4_Nfd7",1.434408602
"11652",TRUE,74,"RESIGN","BLACK","SICILIAN DEFENSE: SMITH-MORRA GAMBIT #2","BLITZ","e4","c5","e4_d4_Qxd4_Qd1_Bd2","c5_cxd4_Nc6_g6_Bg7",0.926903553
"11653",TRUE,126,"RESIGN","BLACK","ZUKERTORT OPENING: SICILIAN INVITATION","BLITZ","Nf3","c5","Nf3_c3_d4_cxd4_Bf4","c5_g6_cxd4_Bg7_d6",0.862226741
"11654",FALSE,72,"RESIGN","BLACK","ZUKERTORT OPENING: SICILIAN INVITATION","BLITZ","Nf3","c5","Nf3_e3_d4_exd4_b3","c5_g6_cxd4_Bg7_Nc6",0.936451449
"11655",TRUE,66,"MATE","BLACK","QUEEN'S PAWN GAME: SYMMETRICAL VARIATION","BLITZ","d4","d5","d4_Nf3_Nc3_Qd3_e4","d5_Nf6_e6_Nbd7_dxe4",0.926530612
"11656",TRUE,50,"RESIGN","BLACK","SICILIAN DEFENSE: LASKER-DUNNE ATTACK","BLITZ","e4","c5","e4_g3_f4_Bg2_d3","c5_g6_Bg7_d6_Nc6",0.884910486
"11657",TRUE,57,"RESIGN","WHITE","FRENCH DEFENSE: CLASSICAL VARIATION |  SWISS VARIATION","BLITZ","e4","e6","e4_d4_Nc3_Bd3_dxc5","e6_d5_Nf6_c5_Bxc5",0.974410437
"11658",TRUE,52,"RESIGN","BLACK","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_c4","c5_Nc6_cxd4_d6_g6",1.049356223
"11659",TRUE,76,"RESIGN","BLACK","SICILIAN DEFENSE: DRAGON VARIATION |  MODERN BC4 VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_g6_cxd4_Bg7_Nc6",0.957905544
"11660",TRUE,89,"OUTOFTIME","WHITE","PHILIDOR DEFENSE: HANHAM VARIATION |  KRAUSE VARIATION","BLITZ","e4","e5","e4_Nf3_d4_Bc4_O-O","e5_d6_Nd7_c6_Be7",0.983231707
"11661",TRUE,25,"RESIGN","WHITE","BLACKMAR-DIEMER GAMBIT: VON POPIEL GAMBIT","BLITZ","d4","d5","d4_e4_Nc3_Bg5_Qe2","d5_dxe4_Nf6_Bf5_Qxd4",1.003083248
"11662",TRUE,62,"MATE","BLACK","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_Nf3_O-O_c3","c5_Nc6_g6_Bg7_d6",0.959236326
"11663",FALSE,30,"RESIGN","BLACK","QUEEN'S PAWN GAME: CHIGORIN VARIATION","BLITZ","d4","d5","d4_Nc3_h3_Bf4_e3","d5_Nf6_Bf5_e6_c5",0.91744066
"11664",FALSE,67,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_d4_Bc4","d5_Qxd5_Qd8_c6_Bf5",1.089988751
"11665",FALSE,21,"RESIGN","BLACK","SCOTCH GAMBIT","BLITZ","e4","e5","e4_Nf3_d4_Bc4_c3","e5_Nc6_exd4_Bb4+_dxc3",1.007276507
"11666",TRUE,66,"RESIGN","WHITE","SICILIAN DEFENSE: ALAPIN VARIATION","STANDARD","e4","c5","e4_c3_Nf3_d4_cxd4","c5_g6_Bg7_cxd4_Nc6",0.907881269
"11667",FALSE,30,"RESIGN","WHITE","SICILIAN DEFENSE: ALAPIN VARIATION","BLITZ","e4","c5","e4_c3_d4_cxd4_e5","c5_g6_cxd4_Bg7_d6",0.923234391
"11668",FALSE,55,"OUTOFTIME","WHITE","SICILIAN DEFENSE: ACCELERATED DRAGON |  EXCHANGE VARIATION","STANDARD","e4","c5","e4_Nf3_d4_Nxd4_Nxc6","c5_Nc6_cxd4_g6_bxc6",0.999488491
"11669",TRUE,32,"RESIGN","BLACK","SEMI-SLAV DEFENSE: NORMAL VARIATION","BLITZ","d4","d5","d4_Nf3_c4_e3_Nc3","d5_Nf6_c6_Nbd7_e6",0.92501284
"11670",FALSE,49,"RESIGN","WHITE","SICILIAN DEFENSE: KAN VARIATION |  MAROCZY BIND |  HEDGEHOG VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_c4","c5_e6_cxd4_a6_g6",1.005162623
"11671",TRUE,56,"RESIGN","WHITE","SICILIAN DEFENSE: CLOSED VARIATION","BLITZ","e4","c5","e4_Nc3_d4_Qxd4_Bc4","c5_g6_cxd4_Nf6_Nc6",1.005107252
"11672",TRUE,56,"RESIGN","BLACK","FRENCH DEFENSE: WINAWER VARIATION","BLITZ","e4","e6","e4_d4_Nc3_Bd3_Bxe4","e6_d5_Bb4_dxe4_Nf6",1.006642821
"11673",TRUE,38,"RESIGN","BLACK","SICILIAN DEFENSE: HYPERACCELERATED FIANCHETTO","BLITZ","e4","c5","e4_Nf3_d4_Qxd4_e5","c5_g6_cxd4_Nf6_Nc6",1.049079755
"11674",TRUE,41,"MATE","WHITE","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Qxd4","c5_Nc6_cxd4_Nxd4_e6",1.017782427
"11675",TRUE,72,"RESIGN","BLACK","SICILIAN DEFENSE","BLITZ","e4","c5","e4_d3_g3_Bg2_Ne2","c5_g6_Bg7_Nc6_d6",0.950438823
"11676",TRUE,23,"RESIGN","WHITE","SCOTCH GAMBIT","BLITZ","e4","e5","e4_Nf3_d4_Bc4_c3","e5_Nc6_exd4_Bb4+_dxc3",1.018498943
"11677",TRUE,67,"RESIGN","WHITE","SCOTCH GAME: SCOTCH GAMBIT |  ADVANCE VARIATION","BLITZ","e4","e5","e4_Nf3_d4_Bc4_e5","e5_Nc6_exd4_Nf6_d5",0.918269231
"11678",TRUE,76,"RESIGN","BLACK","SCOTCH GAME: SCOTCH GAMBIT |  ADVANCE VARIATION","BLITZ","e4","e5","e4_Nf3_d4_Bc4_e5","e5_Nc6_Nf6_exd4_Ne4",1.118978526
"11679",TRUE,54,"RESIGN","BLACK","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_Nc3_d3_h3","c5_Nc6_g6_Bg7_Nf6",0.951537259
"11680",TRUE,94,"OUTOFTIME","BLACK","SICILIAN DEFENSE: BOWDLER ATTACK","BLITZ","e4","c5","e4_Bc4_Bxf7+_Qh5+_Qxc5","c5_Nc6_Kxf7_g6_Bg7",0.985856469
"11681",TRUE,57,"RESIGN","WHITE","MODERN DEFENSE","BLITZ","e4","g6","e4_Ne2_d4_Ng3_f4","g6_Bg7_e6_c6_Na6",1.272181454
"11682",TRUE,39,"MATE","WHITE","SCOTCH GAME: SCOTCH GAMBIT","BLITZ","e4","e5","e4_Nf3_d4_Bc4_c3","e5_Nc6_exd4_d6_dxc3",1.060893855
"11683",FALSE,65,"RESIGN","WHITE","FOUR KNIGHTS GAME: ITALIAN VARIATION","STANDARD","e4","e5","e4_Nf3_Nc3_Bc4_O-O","e5_Nf6_Nc6_Bc5_O-O",1.103026401
"11684",FALSE,37,"RESIGN","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","STANDARD","e4","e5","e4_Nf3_Bc4_d4_Nxd4","e5_Nc6_h6_exd4_Nxd4",0.906596614
"11685",TRUE,97,"RESIGN","WHITE","FRENCH DEFENSE: KNIGHT VARIATION","STANDARD","e4","e6","e4_Nf3_exd5_d4_Be2","e6_d5_exd5_Nf6_c5",1.06870229
"11686",TRUE,135,"MATE","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","STANDARD","e4","e5","e4_Nf3_Bc4_O-O_d3","e5_Nc6_h6_Nf6_Bc5",1.048808832
"11687",TRUE,98,"RESIGN","BLACK","RUY LOPEZ: STEINITZ DEFENSE |  NIMZOWITSCH ATTACK","STANDARD","e4","e5","e4_Nf3_Bb5_Nc3_d4","e5_Nc6_d6_Nf6_Bd7",0.950155763
"11688",TRUE,44,"RESIGN","WHITE","PIRC DEFENSE #3","STANDARD","e4","d6","e4_d4_Nc3_d5_h3","d6_Nf6_g6_Bg7_e6",0.965362412
"11689",TRUE,44,"RESIGN","BLACK","SEMI-SLAV DEFENSE: MAIN LINE","STANDARD","d4","d5","d4_c4_Nf3_Nc3_e3","d5_c6_e6_Nf6_Nbd7",1.0269876
"11690",TRUE,93,"RESIGN","WHITE","RUY LOPEZ: STEINITZ DEFENSE","STANDARD","e4","e5","e4_Nf3_Bb5_d4_d5","e5_Nc6_d6_Bd7_Nce7",1.072
"11691",FALSE,80,"RESIGN","BLACK","KING'S PAWN GAME: WAYWARD QUEEN ATTACK","BLITZ","e4","e5","e4_Qh5_Nf3_Bb5+_Bxd7+","e5_Qe7_d6_Bd7_Nxd7",1
"11692",TRUE,45,"RESIGN","WHITE","SICILIAN DEFENSE: DRAGON VARIATION |  YUGOSLAV ATTACK","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_g6",1.010768478
"11693",TRUE,24,"RESIGN","BLACK","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Qxd4","c5_Nc6_cxd4_Nxd4_b6",1.026077701
"11694",TRUE,96,"OUTOFTIME","BLACK","SICILIAN DEFENSE: ACCELERATED DRAGON |  MODERN BC4 VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Bc4","c5_g6_cxd4_Nc6_Nf6",1.024918743
"11695",TRUE,55,"RESIGN","WHITE","ITALIAN GAME: HUNGARIAN DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_d4_dxe5","e5_Nc6_Be7_d6_dxe5",1.015739769
"11696",TRUE,73,"OUTOFTIME","WHITE","KING'S INDIAN DEFENSE: NORMAL VARIATION |  RARE DEFENSES","BLITZ","d4","Nf6","d4_c4_Nc3_e4_Nf3","Nf6_g6_Bg7_d6_O-O",0.663739669
"11697",TRUE,19,"MATE","WHITE","RUY LOPEZ: STEINITZ DEFENSE","BLITZ","e4","e5","e4_Nf3_Bb5_d4_Bxc6","e5_Nc6_d6_Bd7_Bxc6",1.235933504
"11698",TRUE,48,"RESIGN","BLACK","KING'S INDIAN DEFENSE: SAEMISCH VARIATION |  CLOSED VARIATION","BLITZ","d4","Nf6","d4_c4_Nc3_e4_f3","Nf6_g6_Bg7_d6_O-O",1.002608242
"11699",TRUE,35,"RESIGN","WHITE","SICILIAN DEFENSE: MAGNUS SMITH TRAP","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Bc4","c5_Nc6_cxd4_d6_Nf6",1.140895522
"11700",TRUE,51,"MATE","WHITE","SICILIAN DEFENSE: DRAGON VARIATION |  YUGOSLAV ATTACK","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_g6",1
"11701",TRUE,39,"RESIGN","WHITE","PHILIDOR DEFENSE: NIMZOWITSCH VARIATION","STANDARD","e4","e5","e4_Nf3_d4_dxe5_exd6","e5_d6_Nf6_Nxe4_Nxd6",1.167490729
"11702",FALSE,170,"RESIGN","BLACK","KING'S INDIAN DEFENSE: NORMAL VARIATION","STANDARD","d4","g6","d4_c4_Nc3_e4_cxd5","g6_Bg7_Nf6_d5_O-O",1.061937533
"11703",TRUE,51,"OUTOFTIME","WHITE","PETROV'S DEFENSE #2","BLITZ","e4","e5","e4_Nf3_Nxe5_Nf3_Be2","e5_Nf6_Qe7_Nxe4_d5",1.038184837
"11704",TRUE,58,"MATE","BLACK","FOUR KNIGHTS GAME: SPANISH VARIATION","BLITZ","e4","e5","e4_Nf3_Nc3_Bb5_Bxc6+","e5_Nc6_Nf6_d6_bxc6",0.802455953
"11705",TRUE,45,"RESIGN","WHITE","SICILIAN DEFENSE: KAN VARIATION","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Be3","c5_e6_cxd4_a6_Nf6",0.998923574
"11706",TRUE,50,"RESIGN","BLACK","ITALIAN GAME: SCOTCH GAMBIT |  JANOWSKI DEFENSE","BLITZ","e4","e5","e4_Nf3_d4_Bc4_O-O","e5_Nc6_exd4_d6_Nf6",0.999456226
"11707",TRUE,42,"RESIGN","BLACK","CARO-KANN DEFENSE","BLITZ","e4","c6","e4_Nf3_exd5_d4_Nc3","c6_d5_cxd5_Bg4_Nf6",0.789197693
"11708",TRUE,37,"RESIGN","WHITE","NIMZO-INDIAN DEFENSE: NORMAL VARIATION |  SCHLECHTER DEFENSE","STANDARD","d4","Nf6","d4_c4_Nf3_Nc3_e3","Nf6_e6_d5_Bb4_O-O",0.96313912
"11709",TRUE,85,"RESIGN","BLACK","QUEEN'S INDIAN DEFENSE: FIANCHETTO VARIATION |  SAEMISCH VARIATION","STANDARD","d4","Nf6","d4_c4_Nf3_g3_Bg2","Nf6_e6_b6_Bb7_c5",1.005533199
"11710",TRUE,171,"MATE","WHITE","ITALIAN GAME","STANDARD","e4","e5","e4_Nf3_Bc4_d4_Nxd4","e5_Nc6_d6_exd4_g6",0.983084577
"11711",TRUE,84,"OUTOFTIME","BLACK","QUEEN'S GAMBIT DECLINED: TRADITIONAL VARIATION","STANDARD","d4","Nf6","d4_c4_Nf3_Bg5_cxd5","Nf6_e6_d5_Be7_exd5",0.951807229
"11712",TRUE,65,"RESIGN","WHITE","SLAV DEFENSE: CZECH VARIATION |  CLASSICAL SYSTEM","STANDARD","d4","d5","d4_c4_Nf3_Nc3_a4","d5_c6_Nf6_dxc4_Bf5",1.041491597
"11713",TRUE,113,"OUTOFTIME","WHITE","ITALIAN GAME","BLITZ","e4","e5","e4_Nf3_Bc4_d4_Nxd4","e5_Nc6_d6_exd4_g6",0.914658635
"11714",TRUE,67,"RESIGN","WHITE","ENGLISH DEFENSE","BLITZ","d4","e6","d4_c4_Nc3_e4_Be3","e6_b6_Bb7_Ne7_Ng6",1.08643326
"11715",TRUE,68,"RESIGN","BLACK","SLAV DEFENSE: THREE KNIGHTS VARIATION","BLITZ","d4","c6","d4_c4_Nf3_Nc3_Bf4","c6_d5_Nf6_Nbd7_Nh5",0.992541024
