"X","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name","rating_bins","ID_unit","Prob","Stratum"
5645,"KING'S KNIGHT OPENING",TRUE,55,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_Ng5_Nxf7","e5_Bd6_c5_Qa5_Nf6",0.969896519285042,"NO_DEFENSE",0.239059006620109,"Equal",5645,0.75,3
5646,"KING'S KNIGHT OPENING",TRUE,141,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_b3_Bb2_Nc3","e5_Nc6_Bc5_d6_Be6",1.09595015576324,"NO_DEFENSE",0.239059006620109,"Equal",5646,0.75,3
5647,"KING'S KNIGHT OPENING",FALSE,35,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Nc3_d4_Qxd4","e5_Bd6_c6_exd4_Bf8",1.018,"NO_DEFENSE",0.239059006620109,"Equal",5647,0.75,3
5648,"KING'S KNIGHT OPENING",TRUE,46,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Bd3_a4_exd5","e5_Nc6_Nf6_d5_Nxd5",0.961538461538462,"NO_DEFENSE",0.239059006620109,"Equal",5648,0.75,3
5651,"KING'S KNIGHT OPENING",TRUE,4,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3___","e5_Nc6___",1.079869600652,"NO_DEFENSE",0.239059006620109,"Equal",5651,0.75,3
5652,"KING'S KNIGHT OPENING",FALSE,3,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3___","e5____",1.03274711946634,"NO_DEFENSE",0.239059006620109,"Equal",5652,0.75,3
5653,"KING'S KNIGHT OPENING",FALSE,45,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d4_e5","e5_Bd6_f5_exd4_b5",1.08628005657709,"NO_DEFENSE",0.239059006620109,"Equal",5653,0.75,3
5654,"KING'S KNIGHT OPENING",TRUE,27,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_Bxa6","e5_b6_Qf6_Ba6_Nxa6",1.06588579795022,"NO_DEFENSE",0.239059006620109,"Equal",5654,0.75,3
5660,"KING'S KNIGHT OPENING",TRUE,170,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_d3_exd5_Nc3","e5_Nc6_d5_Qxd5_Bb4",1.04301075268817,"NO_DEFENSE",0.239059006620109,"Equal",5660,0.75,3
5663,"KING'S KNIGHT OPENING",TRUE,170,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_d3_Be3_dxe4","e5_Nc6_d5_dxe4_Qxd1+",0.903833221250841,"NO_DEFENSE",0.239059006620109,"Equal",5663,0.75,3
5664,"KING'S KNIGHT OPENING",TRUE,49,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bb5_d3_Bc4","e5_Bd6_Nf6_c6_Qc7",0.906186267845003,"NO_DEFENSE",0.239059006620109,"Equal",5664,0.75,3
5667,"KING'S KNIGHT OPENING",TRUE,56,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_c3_d4_cxd4","e5_Bd6_Nc6_exd4_Nb4",1.05084745762712,"NO_DEFENSE",0.239059006620109,"Equal",5667,0.75,3
5669,"KING'S KNIGHT OPENING",TRUE,87,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_Ng5_Nxf7","e5_Bd6_Nf6_Qe7_O-O",1.04604200323102,"NO_DEFENSE",0.239059006620109,"Equal",5669,0.75,3
5670,"KING'S KNIGHT OPENING",FALSE,38,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bd3_Nc3_Nd5","e5_Nc6_d5_d4_Bg4",1,"NO_DEFENSE",0.239059006620109,"Equal",5670,0.75,3
5671,"KING'S KNIGHT OPENING",TRUE,4,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3___","e5_Nc6___",0.910596026490066,"NO_DEFENSE",0.239059006620109,"Equal",5671,0.75,3
5673,"KING'S KNIGHT OPENING",TRUE,35,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_g3_d3_Bg2","e5_Nc6_Nf6_Bc5_Nd4",1.02404158544509,"NO_DEFENSE",0.239059006620109,"Equal",5673,0.75,3
5676,"KING'S KNIGHT OPENING",TRUE,60,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_h4_Nc3_Bc4","e5_Nc6_Nf6_Bb4_Nxe4",1.04789719626168,"NO_DEFENSE",0.239059006620109,"Equal",5676,0.75,3
5678,"KING'S KNIGHT OPENING",TRUE,18,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_b3_Ba3_Nxa3","e5_Nc6_Nf6_Bxa3_Nxe4",1.08565310492505,"NO_DEFENSE",0.239059006620109,"Equal",5678,0.75,3
5679,"KING'S KNIGHT OPENING",TRUE,53,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d3_Bg5_Nc3","e5_Bd6_Nf6_O-O_Qe8",1.02578397212544,"NO_DEFENSE",0.239059006620109,"Equal",5679,0.75,3
5691,"KING'S PAWN GAME",FALSE,49,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_c3","e5_Bc5_exd4_Qf6_Ne7",1,"NO_DEFENSE",-0.0747439022228479,"Equal",5691,0.75,3
5694,"KING'S PAWN GAME",TRUE,92,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Nc3_d3_Bg5","e5_Qf6_Bc5_d6_Qg6",1.03580562659847,"DEFENSE",-0.0747439022228479,"Equal",5694,0.75,3
5695,"KING'S PAWN GAME",FALSE,171,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_Qh5_Bc4_Qf3_d3","e5_Nc6_g6_Nf6_Nd4",1,"NO_DEFENSE",-0.0747439022228479,"Equal",5695,0.75,3
5696,"KING'S PAWN GAME",TRUE,86,"OUTOFTIME","BLACK","STANDARD","e4","e5","e4_Qh5_Nf3_Bb5_Qg5","e5_Nc6_d6_g6_Be7",0.947483588621444,"NO_DEFENSE",-0.0747439022228479,"Equal",5696,0.75,3
5698,"KING'S PAWN GAME",TRUE,35,"MATE","WHITE","BLITZ","e4","e5","e4_Qf3_Bc4_Qd3_f3","e5_Nc6_Qf6_Bc5_d6",0.990170380078637,"NO_DEFENSE",-0.0747439022228479,"Equal",5698,0.75,3
5699,"KING'S PAWN GAME",TRUE,53,"MATE","WHITE","STANDARD","e4","e5","e4_Qh5_Bb5_Qxe5+_d3","e5_Nc6_Nd4_Ne6_Bd6",1.05642857142857,"NO_DEFENSE",-0.0747439022228479,"Equal",5699,0.75,3
5701,"KING'S PAWN GAME",TRUE,37,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d4_Bc4_dxe5","e5_f6_a6_Ne7_fxe5",0.922575387123064,"DEFENSE",-0.0747439022228479,"Equal",5701,0.75,3
5702,"KING'S PAWN GAME",TRUE,29,"RESIGN","WHITE","BLITZ","e4","e5","e4_d3_Qe2_Be3_h3","e5_Qf6_Bc5_Bf8_Qc6",1.09796533534288,"NO_DEFENSE",-0.0747439022228479,"Equal",5702,0.75,3
5705,"KING'S PAWN GAME",TRUE,46,"RESIGN","BLACK","BLITZ","e4","e5","e4_d4_Nc3_Qxd4_exd5","e5_d5_exd4_Be6_Bf5",0.944232238349885,"NO_DEFENSE",-0.0747439022228479,"Equal",5705,0.75,3
5706,"KING'S PAWN GAME",TRUE,40,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_Nc3","e5_Bc5_d6_Nf6_O-O",0.910288582183187,"NO_DEFENSE",-0.0747439022228479,"Equal",5706,0.75,3
5707,"KING'S PAWN GAME",TRUE,14,"MATE","BLACK","BLITZ","e4","e5","e4_Qf3_Bc4_Ne2_O-O","e5_Nf6_h5_Ng4_Qh4",1.04224137931034,"NO_DEFENSE",-0.0747439022228479,"Equal",5707,0.75,3
5714,"KING'S PAWN GAME",TRUE,36,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Nf3_Qxe5_Nxe5","e5_Qe7_Nf6_Qxe5_Nxe4",0.979827089337176,"NO_DEFENSE",-0.0747439022228479,"Equal",5714,0.75,3
5716,"KING'S PAWN GAME",TRUE,54,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_f3_b3_Nc3_Nge2","e5_Nc6_Nf6_Bb4_O-O",0.911784975878704,"NO_DEFENSE",-0.0747439022228479,"Equal",5716,0.75,3
5722,"KING'S PAWN GAME",TRUE,42,"RESIGN","BLACK","STANDARD","e4","e5","e4_Nf3_d4_Nxd4_Be3","e5_Qf6_exd4_Bc5_Bxd4",0.943495400788436,"DEFENSE",-0.0747439022228479,"Equal",5722,0.75,3
5724,"KING'S PAWN GAME",TRUE,65,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_d4_Bd3_d5","e5_Qf6_d6_Bg4_h6",1.02246320681642,"DEFENSE",-0.0747439022228479,"Equal",5724,0.75,3
5725,"KING'S PAWN GAME",FALSE,67,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_d3","e5_Bc5_Qf6_d6_h6",0.944025157232704,"NO_DEFENSE",-0.0747439022228479,"Equal",5725,0.75,3
5728,"KING'S PAWN GAME",TRUE,37,"RESIGN","WHITE","BLITZ","e4","e5","e4_Bd3_Nf3_O-O_Be2","e5_d6_h6_c6_Nf6",1.03780864197531,"NO_DEFENSE",-0.0747439022228479,"Equal",5728,0.75,3
5729,"KING'S PAWN GAME",FALSE,51,"RESIGN","WHITE","BLITZ","e4","e5","e4_d4_dxe5_Bb5+_Bf1","e5_d5_dxe4_c6_Qxd1+",0.963970588235294,"NO_DEFENSE",-0.0747439022228479,"Equal",5729,0.75,3
5730,"KING'S PAWN GAME",TRUE,59,"MATE","WHITE","STANDARD","e4","e5","e4_Qh5_Bc4_Qf3_d3","e5_Nc6_g6_Nf6_Bg7",0.924395946999221,"NO_DEFENSE",-0.0747439022228479,"Equal",5730,0.75,3
5731,"KING'S PAWN GAME",TRUE,104,"MATE","BLACK","BLITZ","e4","e5","e4_f3_Nc3_a3_Nge2","e5_Nf6_Bb4_Bc5_O-O",1.06273909716909,"NO_DEFENSE",-0.0747439022228479,"Equal",5731,0.75,3
5733,"KING'S PAWN GAME",TRUE,31,"MATE","WHITE","BLITZ","e4","e5","e4_c4_Nf3_Nc3_exf5","e5_Nc6_d6_f5_Bxf5",0.986624203821656,"NO_DEFENSE",-0.0747439022228479,"Equal",5733,0.75,3
5734,"KING'S PAWN GAME",TRUE,131,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_Qh5_Qf3_Bc4_d3","e5_Nc6_Bc5_Nf6_O-O",0.961216730038023,"NO_DEFENSE",-0.0747439022228479,"Equal",5734,0.75,3
5737,"KING'S PAWN GAME",TRUE,54,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_exd5","e5_f6_Ne7_d5_Nxd5",0.984005563282337,"DEFENSE",-0.0747439022228479,"Equal",5737,0.75,3
5740,"KING'S PAWN GAME",TRUE,12,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_Nf3_Nxe5_Ng4","e5_Nf6_Bc5_d6_Nxg4",1.08853410740203,"NO_DEFENSE",-0.0747439022228479,"Equal",5740,0.75,3
5745,"KING'S PAWN GAME",TRUE,32,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_d4_Qd5_Nf3","e5_d6_exd4_Qf6_Ne7",1,"NO_DEFENSE",-0.0747439022228479,"Equal",5745,0.75,3
5747,"KING'S PAWN GAME",TRUE,67,"RESIGN","WHITE","STANDARD","e4","e5","e4_c3_d3_b4_Qe2","e5_Nf6_Nc6_d5_Bd7",0.914826498422713,"NO_DEFENSE",-0.0747439022228479,"Equal",5747,0.75,3
5749,"KING'S PAWN GAME",TRUE,41,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_d3_c3_Qf3_h3","e5_Nc6_d6_Be6_Nf6",1.04347826086957,"NO_DEFENSE",-0.0747439022228479,"Equal",5749,0.75,3
5751,"KING'S PAWN GAME",TRUE,38,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Qh5_Qxe5+_Bc4_Qf4","e5_Nf6_Be7_Nc6_Nd4",1.01570680628272,"NO_DEFENSE",-0.0747439022228479,"Equal",5751,0.75,3
5753,"KING'S PAWN GAME",TRUE,54,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_d3_Nf3_Nc3_a3","e5_Qf6_Bc5_d6_Na6",0.937177280550775,"NO_DEFENSE",-0.0747439022228479,"Equal",5753,0.75,3
5754,"KING'S PAWN GAME",TRUE,43,"RESIGN","WHITE","BLITZ","e4","e5","e4_a4_exd5_Bc4_dxc6","e5_d5_Nf6_c6_Nxc6",1.00733333333333,"NO_DEFENSE",-0.0747439022228479,"Equal",5754,0.75,3
5757,"KING'S PAWN GAME",TRUE,83,"OUTOFTIME","WHITE","BLITZ","e4","e5","e4_d3_c4_Nf3_Be2","e5_Bc5_Nc6_d6_Nf6",0.967335243553009,"NO_DEFENSE",-0.0747439022228479,"Equal",5757,0.75,3
5758,"KING'S PAWN GAME",TRUE,113,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d3_h3","e5_f6_g5_h5_h4",0.957042253521127,"DEFENSE",-0.0747439022228479,"Equal",5758,0.75,3
5762,"KING'S PAWN GAME",TRUE,55,"MATE","WHITE","BLITZ","e4","e5","e4_Qh5_c3_Qf3_d3","e5_Nc6_g6_Nf6_Bg7",1.01104294478528,"NO_DEFENSE",-0.0747439022228479,"Equal",5762,0.75,3
5763,"KING'S PAWN GAME",FALSE,150,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Nc3_Qf3_Qd1","e5_Nc6_Nf6_Nd4_d5",1.02319236016371,"NO_DEFENSE",-0.0747439022228479,"Equal",5763,0.75,3
5764,"KING'S PAWN GAME",TRUE,95,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Be2_d3_Nfd2","e5_f6_d5_d4_Nc6",0.928985507246377,"DEFENSE",-0.0747439022228479,"Equal",5764,0.75,3
5765,"KING'S PAWN GAME",FALSE,63,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qf3_c3_exd5_Nh3","e5_Nc6_d5_Na5_Nf6",1.07866666666667,"NO_DEFENSE",-0.0747439022228479,"Equal",5765,0.75,3
5767,"KING'S PAWN GAME",TRUE,137,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qh5_Bc4_Qf3_Bxg8","e5_d6_g6_f6_Rxg8",0.908823529411765,"NO_DEFENSE",-0.0747439022228479,"Equal",5767,0.75,3
5769,"KING'S PAWN GAME",FALSE,58,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_d3_Bg5_Qg4","e5_Qf6_Nc6_Qg6_h6",1,"NO_DEFENSE",-0.0747439022228479,"Equal",5769,0.75,3
5771,"KING'S PAWN GAME",TRUE,85,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Bc4_Qe2_Qf3","e5_d6_g6_Nf6_Bg7",0.981108312342569,"NO_DEFENSE",-0.0747439022228479,"Equal",5771,0.75,3
5772,"KING'S PAWN GAME",FALSE,79,"MATE","WHITE","BLITZ","d4","d6","d4_e4_dxe5_Qxd8+_Nf3","d6_e5_dxe5_Kxd8_Nc6",0.976,"DEFENSE",-0.0747439022228479,"Equal",5772,0.75,3
5776,"KING'S PAWN GAME",FALSE,67,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_Qxc7_Be2","e5_g6_Qe7_Qxe4+_Qxe2+",1.05733333333333,"NO_DEFENSE",-0.0747439022228479,"Equal",5776,0.75,3
5779,"KING'S PAWN GAME",FALSE,17,"MATE","WHITE","BLITZ","e4","e5","e4_Qf3_Bc4_d3_h4","e5_Bc5_Nh6_g5_f6",1.03945249597424,"NO_DEFENSE",-0.0747439022228479,"Equal",5779,0.75,3
5780,"KING'S PAWN GAME",TRUE,72,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qxc7_Ne2","e5_Nf6_Qe7_Qxe4+_Nc6",1.02739726027397,"NO_DEFENSE",-0.0747439022228479,"Equal",5780,0.75,3
5781,"KING'S PAWN GAME",TRUE,52,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Nc3","e5_Bc5_d6_Bg4_c6",0.951260504201681,"NO_DEFENSE",-0.0747439022228479,"Equal",5781,0.75,3
5789,"KING'S PAWN GAME",TRUE,50,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Qxe5+_Qxc7_Ne2","e5_Nf6_Qe7_Qxe4+_Nc6",0.943661971830986,"NO_DEFENSE",-0.0747439022228479,"Equal",5789,0.75,3
5790,"KING'S PAWN GAME",TRUE,36,"MATE","BLACK","BLITZ","e4","e5","e4_Qh5_d3_Qf3_Bg5","e5_Qe7_g6_Nf6_h6",1.06926751592357,"NO_DEFENSE",-0.0747439022228479,"Equal",5790,0.75,3
5791,"KING'S PAWN GAME",TRUE,64,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_d3_f4_Bxf4_c3","e5_Nf6_exf4_Bc5_d6",0.97055359246172,"NO_DEFENSE",-0.0747439022228479,"Equal",5791,0.75,3
5792,"KING'S PAWN GAME",TRUE,100,"MATE","BLACK","STANDARD","e4","e5","e4_Nf3_Nc3_Bc4_Bxg8","e5_f6_c6_b5_Rxg8",0.929955290611028,"DEFENSE",-0.0747439022228479,"Equal",5792,0.75,3
5793,"KING'S PAWN GAME",TRUE,31,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Nc3_Bc4_exd5","e5_f6_Nh6_d5_f5",1.01560178306092,"DEFENSE",-0.0747439022228479,"Equal",5793,0.75,3
5794,"KING'S PAWN GAME",TRUE,18,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_exd5_Nc3_h3","e5_d5_Qxd5_Qc6_Bb4",0.973315543695797,"NO_DEFENSE",-0.0747439022228479,"Equal",5794,0.75,3
5795,"KING'S PAWN GAME",TRUE,37,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_Be2_O-O_Nc3","e5_Nc6_d6_Nf6_Ne7",0.95922598479613,"NO_DEFENSE",-0.0747439022228479,"Equal",5795,0.75,3
5796,"KING'S PAWN GAME",FALSE,112,"OUTOFTIME","BLACK","STANDARD","e4","e5","e4_Qh5_Nc3_Qh4_Kd1","e5_Nc6_Nf6_Nd4_d5",0.980248719824433,"NO_DEFENSE",-0.0747439022228479,"Equal",5796,0.75,3
5801,"KING'S PAWN GAME",TRUE,8,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_d3_","e5_Qf6_Bc5_h6_",0.992057761732852,"DEFENSE",-0.0747439022228479,"Equal",5801,0.75,3
5804,"KING'S PAWN GAME",TRUE,40,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_d4_dxe5_Bc4","e5_Qf6_d6_dxe5_Bc5",1.01702442635085,"DEFENSE",-0.0747439022228479,"Equal",5804,0.75,3
5806,"KING'S PAWN GAME",TRUE,100,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_c3_Ne2_f3","e5_d6_c6_b5_a6",1.01360544217687,"NO_DEFENSE",-0.0747439022228479,"Equal",5806,0.75,3
5810,"KING'S PAWN GAME",TRUE,33,"RESIGN","WHITE","BLITZ","e4","e5","e4_a3_h3_d3_c3","e5_Nc6_Nf6_Be7_O-O",1.01179245283019,"NO_DEFENSE",-0.0747439022228479,"Equal",5810,0.75,3
5811,"KING'S PAWN GAME",TRUE,47,"RESIGN","WHITE","STANDARD","e4","e5","e4_Nf3_Nxe5_Qh5+_Bc4","e5_f6_fxe5_Ke7_Kd6",1.00840336134454,"DEFENSE",-0.0747439022228479,"Equal",5811,0.75,3
5812,"KING'S PAWN GAME",FALSE,40,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_d4_Nxe5","e5_Qf6_h6_d6_dxe5",0.973049645390071,"DEFENSE",-0.0747439022228479,"Equal",5812,0.75,3
5813,"KING'S PAWN GAME",TRUE,54,"MATE","BLACK","BLITZ","e4","e5","e4_d3_d4_c3_dxe5","e5_Bc5_Bb4+_Ba5_d6",1.0391621129326,"NO_DEFENSE",-0.0747439022228479,"Equal",5813,0.75,3
5814,"KING'S PAWN GAME",FALSE,58,"MATE","BLACK","STANDARD","d3","e5","d3_e4_g3_Bg5_Be3","e5_Nf6_Bc5_h6_Bxe3",1.05447154471545,"NO_DEFENSE",-0.0747439022228479,"Equal",5814,0.75,3
5815,"KING'S PAWN GAME",TRUE,29,"MATE","WHITE","BLITZ","e4","e5","e4_Qf3_d3_Be2_Qg3","e5_Nf6_Bc5_d6_O-O",1.00212014134276,"NO_DEFENSE",-0.0747439022228479,"Equal",5815,0.75,3
5816,"KING'S PAWN GAME",TRUE,42,"RESIGN","WHITE","STANDARD","e4","e5","e4_Qh5_Bc4_Qf3_c3","e5_Nc6_g6_Nf6_Bg7",1.04537313432836,"NO_DEFENSE",-0.0747439022228479,"Equal",5816,0.75,3
5817,"KING'S PAWN GAME",TRUE,82,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_h3_d3","e5_Qf6_h6_d6_Be7",1.03196930946292,"DEFENSE",-0.0747439022228479,"Equal",5817,0.75,3
5822,"KING'S PAWN GAME",TRUE,2,"RESIGN","BLACK","BLITZ","e4","e5","e4____","e5____",0.962142197599261,"NO_DEFENSE",-0.0747439022228479,"Equal",5822,0.75,3
5823,"KING'S PAWN GAME",TRUE,23,"RESIGN","WHITE","STANDARD","e4","e5","e4_d4_Nc3_dxc5_Qxd8+","e5_d6_c5_dxc5_Kxd8",1.04185022026432,"DEFENSE",-0.0747439022228479,"Equal",5823,0.75,3
5824,"KING'S PAWN GAME",TRUE,59,"MATE","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_a4_O-O","e5_Qf6_a5_c6_b5",0.99721059972106,"DEFENSE",-0.0747439022228479,"Equal",5824,0.75,3
5827,"KING'S PAWN GAME",TRUE,48,"MATE","BLACK","BLITZ","e4","e5","e4_d3_c3_Nf3_Be3","e5_Nc6_Qf6_h6_Nge7",0.923076923076923,"NO_DEFENSE",-0.0747439022228479,"Equal",5827,0.75,3
5831,"KING'S PAWN GAME",TRUE,35,"MATE","WHITE","BLITZ","e4","e5","e4_d3_Bg5_Qd2_c3","e5_Nf6_Nc6_Bc5_d6",1.01204819277108,"NO_DEFENSE",-0.0747439022228479,"Equal",5831,0.75,3
5835,"KING'S PAWN GAME",TRUE,38,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Bc4_Bb3","e5_f6_d6_b5_Bb7",0.959136468774094,"DEFENSE",-0.0747439022228479,"Equal",5835,0.75,3
5838,"KING'S PAWN GAME",TRUE,62,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_f4_g3_Bxf4","e5_Bc5_Qf6_exf4_g5",1.06401766004415,"NO_DEFENSE",-0.0747439022228479,"Equal",5838,0.75,3
5840,"KING'S PAWN GAME",TRUE,127,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qf3_h3_d3_Ne2","e5_Nf6_d5_d4_Nc6",1.0492700729927,"NO_DEFENSE",-0.0747439022228479,"Equal",5840,0.75,3
5841,"KING'S PAWN GAME",FALSE,104,"MATE","BLACK","STANDARD","e4","e5","e4_Qh5_Nf3_Qxe5_Nxe5","e5_Qe7_Nf6_Qxe5_Nxe4",1.04455445544554,"NO_DEFENSE",-0.0747439022228479,"Equal",5841,0.75,3
5842,"KING'S PAWN GAME",FALSE,67,"MATE","WHITE","STANDARD","e4","e5","e4_Nf3_c3_d4_cxd4","e5_Bc5_d6_exd4_Bb4+",0.942666666666667,"NO_DEFENSE",-0.0747439022228479,"Equal",5842,0.75,3
5845,"KING'S PAWN GAME",TRUE,45,"MATE","WHITE","BLITZ","e4","e5","e4_d3_Nf3_Be2_b3","e5_Nc6_h6_Nf6_Bc5",1.01726519337017,"NO_DEFENSE",-0.0747439022228479,"Equal",5845,0.75,3
5847,"KING'S PAWN GAME",TRUE,72,"MATE","BLACK","BLITZ","e4","e5","e4_d3_Nf3_Be2_O-O","e5_Nf6_Nc6_h6_d6",0.948843728100911,"NO_DEFENSE",-0.0747439022228479,"Equal",5847,0.75,3
5848,"KING'S PAWN GAME",TRUE,30,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_Be2_O-O_Nc3","e5_Qf6_Bc5_Nh6_d6",1.07952755905512,"DEFENSE",-0.0747439022228479,"Equal",5848,0.75,3
5850,"KING'S PAWN GAME",TRUE,81,"RESIGN","WHITE","BLITZ","e4","e5","e4_Nf3_Bc4_d3_O-O","e5_Qf6_h6_Bc5_g5",1.00198544010589,"DEFENSE",-0.0747439022228479,"Equal",5850,0.75,3
5851,"KING'S PAWN GAME",TRUE,44,"RESIGN","BLACK","STANDARD","e4","e5","e4_d4_Bb5+_Bc4_Nc3","e5_d6_c6_Nf6_exd4",0.959166666666667,"DEFENSE",-0.0747439022228479,"Equal",5851,0.75,3
5852,"KING'S PAWN GAME",TRUE,118,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Bc4_dxe5","e5_f6_d6_c6_fxe5",1.07142857142857,"DEFENSE",-0.0747439022228479,"Equal",5852,0.75,3
5854,"KING'S PAWN GAME",TRUE,102,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Nf3_d4_Bc4_O-O","e5_f6_d6_c6_d5",0.976043805612594,"DEFENSE",-0.0747439022228479,"Equal",5854,0.75,3
5856,"KING'S PAWN GAME",TRUE,58,"RESIGN","BLACK","BLITZ","e4","e5","e4_d3_h3_a3_Nf3","e5_d6_h6_g5_Qe7",1.06266318537859,"NO_DEFENSE",-0.0747439022228479,"Equal",5856,0.75,3
5858,"KING'S PAWN GAME",TRUE,82,"MATE","BLACK","BLITZ","e4","e5","e4_Nf3_c3_d4_Nxe5","e5_Bc5_Nh6_Bb6_Qe7",1.00438917337235,"NO_DEFENSE",-0.0747439022228479,"Equal",5858,0.75,3
5861,"KING'S PAWN GAME",TRUE,124,"MATE","BLACK","BLITZ","e4","e5","e4_c3_Nf3_d4_Bc4","e5_h6_Qf6_d6_Ne7",0.965562053281351,"NO_DEFENSE",-0.0747439022228479,"Equal",5861,0.75,3
5864,"KING'S PAWN GAME",FALSE,58,"MATE","BLACK","BLITZ","e4","e5","e4_d3_f4_f5_g4","e5_Nf6_Nc6_Bd6_g6",1.00390625,"NO_DEFENSE",-0.0747439022228479,"Equal",5864,0.75,3
5865,"KING'S PAWN GAME",TRUE,46,"OUTOFTIME","BLACK","BLITZ","e4","e5","e4_Be2_Nf3_Bc4_h3","e5_Nc6_Nf6_h6_Bc5",0.997340425531915,"NO_DEFENSE",-0.0747439022228479,"Equal",5865,0.75,3
5866,"KING'S PAWN GAME",TRUE,112,"RESIGN","BLACK","STANDARD","e4","e5","e4_Qh5_Nf3_Qxe5+_Nxe5","e5_Qf6_g6_Qxe5_Bg7",0.946463978849967,"NO_DEFENSE",-0.0747439022228479,"Equal",5866,0.75,3
5868,"KING'S PAWN GAME",TRUE,18,"RESIGN","BLACK","BLITZ","e4","e5","e4_Nf3_Bc4_h3_O-O","e5_f6_g5_h5_h4",1.02144388849178,"DEFENSE",-0.0747439022228479,"Equal",5868,0.75,3
5872,"KING'S PAWN GAME",FALSE,43,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qf3_exd5_dxc6_Bc4","e5_d5_c6_Nxc6_f6",1.08333333333333,"NO_DEFENSE",-0.0747439022228479,"Equal",5872,0.75,3
5873,"KING'S PAWN GAME",TRUE,89,"RESIGN","WHITE","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qxh8_Qxg8","e5_g6_Qe7_a5_Ra6",0.987692307692308,"NO_DEFENSE",-0.0747439022228479,"Equal",5873,0.75,3
